snapshot_date,isbn13,store_id,predicted_demand,confidence_low,confidence_high,model_version,synced_at
2026-05-15,9788937443848,8,1.96,1.4,2.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937443848,9,5.36,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937443848,10,1.17,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937443848,11,1.11,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937443848,12,18.48,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376275,1,29.7,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376275,2,4.45,2.8,5.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376275,3,9.61,7.0,13.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376275,4,22.48,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376275,5,21.93,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376275,6,18.54,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376275,7,7.54,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376275,8,23.47,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376275,9,27.47,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376275,10,17.48,12.6,23.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376275,11,13.32,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376275,12,12.64,9.8,18.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376237,1,7.74,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376237,2,11.91,9.8,18.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376237,3,9.2,7.0,13.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376237,4,13.18,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376237,5,9.23,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376237,6,13.83,9.8,18.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376237,7,4.49,2.8,5.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376237,8,4.0,2.8,5.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376237,9,16.67,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376237,10,7.18,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376237,11,10.84,7.7,14.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791167376237,12,2.15,1.4,2.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937460449,1,20.19,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937460449,2,28.65,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937460449,3,13.47,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937460449,4,11.36,7.0,13.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937460449,5,21.32,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937460449,6,17.45,11.9,22.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937460449,7,23.0,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937460449,8,25.45,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937460449,9,22.49,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937460449,10,18.13,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937460449,11,7.39,4.9,9.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937460449,12,1.81,1.4,2.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791198547514,1,8.04,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791198547514,2,4.48,2.8,5.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791198547514,3,15.75,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791198547514,4,31.79,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791198547514,5,31.08,21.0,39.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791198547514,6,4.52,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791198547514,7,27.79,18.9,35.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791198547514,8,9.87,7.0,13.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791198547514,9,11.42,7.0,13.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791198547514,10,3.37,2.8,5.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791198547514,11,32.16,21.0,39.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791198547514,12,1.67,1.4,2.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791192884608,1,15.5,9.8,18.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791192884608,2,8.98,7.0,13.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791192884608,3,6.67,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791192884608,4,10.52,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791192884608,5,21.89,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791192884608,6,10.07,8.4,15.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791192884608,7,22.1,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791192884608,8,14.2,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791192884608,9,3.48,2.1,3.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791192884608,10,13.16,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791192884608,11,7.27,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791192884608,12,32.0,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788954682152,1,7.91,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788954682152,2,23.27,18.9,35.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788954682152,3,27.62,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788954682152,4,21.73,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788954682152,5,1.19,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788954682152,6,30.86,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788954682152,7,21.44,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788954682152,8,11.12,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788954682152,9,3.45,2.1,3.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788954682152,10,18.96,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788954682152,11,3.32,2.8,5.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788954682152,12,9.93,7.7,14.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788998441074,1,17.36,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788998441074,2,21.55,13.3,24.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788998441074,3,23.51,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788998441074,4,4.06,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788998441074,5,1.0,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788998441074,6,8.76,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788998441074,7,21.7,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788998441074,8,2.23,1.4,2.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788998441074,9,13.78,8.4,15.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788998441074,10,4.98,4.2,7.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788998441074,11,20.32,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788998441074,12,6.35,4.2,7.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193153710,1,15.59,9.8,18.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193153710,2,15.92,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193153710,3,8.79,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193153710,4,13.52,8.4,15.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193153710,5,16.31,12.6,23.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193153710,6,4.63,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193153710,7,11.87,9.8,18.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193153710,8,26.02,18.9,35.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193153710,9,20.35,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193153710,10,26.21,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193153710,11,24.02,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193153710,12,9.84,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937479793,1,15.64,9.8,18.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937479793,2,3.04,2.1,3.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937479793,3,31.66,19.6,36.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937479793,4,9.72,7.7,14.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937479793,5,27.74,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937479793,6,26.87,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937479793,7,4.8,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937479793,8,5.44,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937479793,9,18.95,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937479793,10,15.17,12.6,23.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937479793,11,29.25,19.6,36.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788937479793,12,30.8,18.9,35.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791187011590,1,11.87,7.0,13.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791187011590,2,6.72,4.2,7.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791187011590,3,4.39,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791187011590,4,17.07,12.6,23.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791187011590,5,9.04,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791187011590,6,13.98,11.9,22.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791187011590,7,8.26,4.9,9.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791187011590,8,28.16,16.8,31.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791187011590,9,12.65,7.7,14.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791187011590,10,6.02,4.2,7.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791187011590,11,0.93,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791187011590,12,33.67,21.0,39.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791141601300,1,9.0,7.7,14.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791141601300,2,17.38,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791141601300,3,14.2,11.9,22.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791141601300,4,25.37,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791141601300,5,23.7,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791141601300,6,23.0,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791141601300,7,10.04,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791141601300,8,24.78,18.9,35.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791141601300,9,4.72,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791141601300,10,9.73,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791141601300,11,15.95,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791141601300,12,14.42,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788936438029,1,29.1,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788936438029,2,18.17,13.3,24.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788936438029,3,26.91,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788936438029,4,1.84,1.4,2.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788936438029,5,11.23,7.0,13.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788936438029,6,1.95,1.4,2.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788936438029,7,13.36,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788936438029,8,28.12,19.6,36.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788936438029,9,4.78,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788936438029,10,17.53,12.6,23.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788936438029,11,25.65,16.8,31.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788936438029,12,13.47,8.4,15.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791158792022,1,22.96,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791158792022,2,15.56,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791158792022,3,30.01,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791158792022,4,16.93,12.6,23.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791158792022,5,24.07,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791158792022,6,23.56,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791158792022,7,1.03,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791158792022,8,4.24,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791158792022,9,33.02,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791158792022,10,0.99,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791158792022,11,26.44,19.6,36.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791158792022,12,30.97,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788925569574,1,21.1,16.8,31.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788925569574,2,11.44,9.8,18.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788925569574,3,24.34,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788925569574,4,21.54,13.3,24.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788925569574,5,22.84,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788925569574,6,24.0,18.9,35.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788925569574,7,28.43,18.9,35.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788925569574,8,8.89,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788925569574,9,15.38,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788925569574,10,15.35,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788925569574,11,12.81,8.4,15.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788925569574,12,32.41,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168342941,1,22.79,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168342941,2,5.95,4.9,9.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168342941,3,14.42,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168342941,4,5.97,4.9,9.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168342941,5,2.12,1.4,2.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168342941,6,8.8,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168342941,7,25.55,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168342941,8,8.99,7.0,13.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168342941,9,21.82,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168342941,10,30.37,21.0,39.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168342941,11,10.58,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168342941,12,15.34,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791157848775,1,10.35,8.4,15.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791157848775,2,26.91,21.0,39.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791157848775,3,3.34,2.1,3.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791157848775,4,16.59,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791157848775,5,9.25,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791157848775,6,21.72,16.8,31.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791157848775,7,33.58,21.0,39.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791157848775,8,21.59,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791157848775,9,27.31,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791157848775,10,18.83,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791157848775,11,16.4,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791157848775,12,24.55,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193904756,1,16.35,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193904756,2,20.25,16.8,31.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193904756,3,26.44,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193904756,4,24.01,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193904756,5,24.65,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193904756,6,16.38,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193904756,7,15.15,11.9,22.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193904756,8,24.02,19.6,36.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193904756,9,20.06,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193904756,10,0.86,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193904756,11,23.72,14.0,26.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193904756,12,14.88,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788901299709,1,25.55,21.0,39.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788901299709,2,10.93,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788901299709,3,16.34,9.8,18.2,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788901299709,4,9.76,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788901299709,5,26.66,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788901299709,6,1.82,1.4,2.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788901299709,7,28.67,21.0,39.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788901299709,8,20.83,15.4,28.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788901299709,9,2.6,2.1,3.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788901299709,10,11.6,9.1,16.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788901299709,11,3.55,2.1,3.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9788901299709,12,0.94,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168343443,1,5.41,3.5,6.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168343443,2,22.17,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168343443,3,23.95,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168343443,4,1.98,1.4,2.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168343443,5,19.25,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168343443,6,19.64,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168343443,7,10.41,8.4,15.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168343443,8,30.31,21.0,39.0,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168343443,9,27.12,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168343443,10,16.68,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168343443,11,28.07,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791168343443,12,17.89,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791199747319,1,5.3,4.2,7.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791199747319,2,6.49,4.9,9.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791199747319,3,7.98,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791199747319,4,22.29,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791199747319,5,25.16,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791199747319,6,13.16,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791199747319,7,22.19,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791199747319,8,15.12,10.5,19.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791199747319,9,7.3,4.9,9.1,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791199747319,10,27.46,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791199747319,11,4.99,4.2,7.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791199747319,12,10.17,8.4,15.6,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791124248256,1,0.86,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791124248256,2,1.0,0.7,1.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791124248256,3,21.65,17.5,32.5,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791124248256,4,7.9,6.3,11.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791124248256,5,22.06,14.7,27.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791124248256,6,23.2,16.1,29.9,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791124248256,7,29.8,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791124248256,8,24.78,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791124248256,9,30.44,18.2,33.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791124248256,10,9.75,7.7,14.3,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791124248256,11,13.24,11.2,20.8,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791124248256,12,27.34,20.3,37.7,automl-v1.0.0,2026-05-12T18:00:00+09:00
2026-05-15,9791193904671,1,6.76,5.6,10.4,automl-v1.0.0,2026-05-12T18:00:00+09:00
